status,id,evaluation_id,student_id,school_id,rule_id,alert_type,severity,title,message,risk_score,risk_level,data,acknowledged_by,acknowledged_at,resolved_by,resolved_at,resolution_notes,intervention_id,cooldown_key,created_at,updated_at
resolved,e61719bd-5487-44d4-35d4-03d42a43efea,8c0f8e45-962d-4307-85e2-6d1b2535acd0,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_3946,threshold_breach,warning,Behavior incidents increasing,sample_text_8483,887.91,at_risk,sample_text_669,6a49f986-fadb-4bcd-512c-c56d68c9b08b,2025-11-04T20:25:11.886Z,616cd82a-150d-43e4-e90b-50dd3877886b,2025-09-19T21:07:56.359Z,sample_text_8882,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,sample_text_3029,2025-08-26T20:11:30.403Z,2026-04-09T14:16:28.539Z
in_review,e8e000da-2c2f-48cf-9775-9ec062477658,df5876b3-bb9a-4aa1-0990-8c0cd9da05b3,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,sample_text_2458,attendance_drop,urgent,Grade decline detected,sample_text_1812,331.74,at_risk,sample_text_6721,fa8263d2-b6b1-4514-4f07-6307b13d93f7,2025-08-09T20:39:29.543Z,367ec86b-33cc-4e1c-99be-6d4f3680b591,2025-05-25T15:26:50.413Z,sample_text_5925,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,sample_text_801,2025-12-18T23:09:33.459Z,2025-08-02T03:09:28.925Z
in_review,6861a971-f798-44e7-eba2-e829ae68f39f,49730a15-e28a-4cc8-d457-96fecec749b5,7b4e9cee-f4ce-4983-6f42-9424ff347d5a,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,sample_text_148,chronic_absence,urgent,New student identified as at-risk,sample_text_771,101.8,critical,sample_text_2756,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,2025-04-21T19:45:52.598Z,4983674c-e15e-4015-0eb3-50b01d7810f8,2025-12-30T00:04:45.513Z,sample_text_6641,d2bb5682-7c2b-4eb6-8b8c-1743ca39b9ae,sample_text_8646,2025-05-18T15:53:59.389Z,2026-02-19T14:25:31.993Z
new,7a366131-57ae-4bfd-c9ee-665ca4b8f2d3,4eef6c11-00fc-4cb6-2a07-147fa403083d,440eba09-b8a9-4df2-7ce2-88916df0536d,2bd4f3bc-df4b-49c7-997f-c11868da495a,sample_text_394,threshold_breach,warning,Behavior incidents increasing,sample_text_1665,816.65,at_risk,sample_text_28,addfc86c-41af-41c3-ce53-f3cc7fcccdf6,,621e454c-d590-4953-4dc4-27d658cef254,,,2816ccd1-fce4-4fb5-0fbb-dfb23ed54240,sample_text_921,2025-10-13T00:32:33.396Z,2025-07-26T20:43:34.971Z
resolved,60d79bed-1997-4028-6268-3526ba443869,c5dde937-f934-40e8-2d9a-c05b5caf8b32,44e91cce-ea65-438a-461a-9f0cf86acc81,32a1daeb-123e-4dbe-b622-aea59b73722d,sample_text_4142,new_risk_detected,urgent,Missing assignment rate above 20%,sample_text_8012,898.89,at_risk,sample_text_3121,faab496b-a78d-4496-aa0f-1f0957801a80,2026-01-24T17:55:51.189Z,74bd910d-f592-4d1d-0e88-4bd9512f610b,2025-07-11T17:17:24.867Z,sample_text_7107,56ce6d7a-11a7-4010-eed8-0ac222e7299e,sample_text_1857,2025-12-28T09:54:10.194Z,2025-08-04T02:38:28.578Z
dismissed,3523032e-1526-4c24-e6ff-f1082ee8193c,bb3148c9-5f29-4a26-2c10-311a5c5ac60b,5354d00b-34f0-4a88-58d4-8decde6ce2ee,32a1daeb-123e-4dbe-b622-aea59b73722d,sample_text_4585,grade_decline,urgent,Behavior incidents increasing,sample_text_2633,733.26,at_risk,sample_text_6821,b941f6ec-4ce0-4310-9221-6be0482727a0,2025-11-08T08:52:04.981Z,760e9861-7716-4fc7-6676-f5213f248cda,2026-02-14T12:02:32.622Z,sample_text_8291,5650edea-48a1-43b0-e4d1-f31c189db61d,sample_text_5919,2026-03-04T04:27:12.773Z,2025-08-30T00:10:17.984Z
in_review,8a068b0d-9dd9-4b5c-a87a-b399f86ab173,8cefca9c-ff93-483e-4439-8e7d81e26b46,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_2827,intervention_overdue,urgent,Attendance dropped below 90%,sample_text_5800,520.25,at_risk,sample_text_9624,621e454c-d590-4953-4dc4-27d658cef254,2026-03-08T16:55:56.903Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,2025-10-08T20:49:51.936Z,sample_text_6059,7cd8bff5-4341-4461-ae03-af249bc974f9,sample_text_5830,2026-03-20T16:05:03.621Z,2025-12-06T09:50:20.546Z
acknowledged,93797499-6c91-4539-1a9e-b2d464f6044f,4c1dad03-b282-419b-dcb2-2d23d4d7151e,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,7e8192d3-756a-4974-209e-dc1ea1cca26e,sample_text_9024,grade_decline,urgent,Attendance dropped below 90%,sample_text_6183,457.79,at_risk,sample_text_4088,b3ab5a31-3db7-455f-604b-d752ad0d37c7,2026-01-23T10:02:09.127Z,6a49f986-fadb-4bcd-512c-c56d68c9b08b,2025-07-23T15:40:09.628Z,sample_text_5234,3e90a57e-4981-458b-1a9c-b59ffc169491,sample_text_2612,2026-02-20T18:15:55.368Z,2026-01-05T07:47:32.129Z
acknowledged,a52991a0-12bc-4ea8-b633-8860290060e4,275ce414-4184-43f7-2ac4-5a12bccc0a1c,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,59faa8f0-e266-467f-aa62-7fd97008cad7,sample_text_414,chronic_absence,urgent,Rapid decline in math performance,sample_text_2301,118.53,critical,sample_text_1247,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2025-07-14T09:21:56.893Z,d686c193-7466-44fb-b1a6-37325154df4c,2026-02-08T12:51:28.402Z,sample_text_8028,81bdd85f-842c-462f-80f2-77e9a08b68bb,sample_text_100,2025-07-06T23:54:44.295Z,2026-01-19T01:52:06.369Z
acknowledged,710960c7-b151-4369-df4e-149f2476c3c0,e1dda294-d821-4715-b05a-acc9a1c5b10d,f61f2a14-3a64-4170-c4e0-7f394614ec15,b9a92613-a49f-49ac-02ac-12389b77c55c,sample_text_1070,threshold_breach,critical,Student at risk of chronic absence,sample_text_2454,922.52,critical,sample_text_2213,f1f1b656-b2d4-47c0-837f-3221be4d02cd,2025-11-23T12:38:52.043Z,367ec86b-33cc-4e1c-99be-6d4f3680b591,2025-12-14T12:32:24.844Z,sample_text_5453,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,sample_text_7985,2025-12-10T14:35:35.650Z,2025-10-11T15:21:29.523Z
dismissed,e9397145-b99f-492b-b1ed-a94efa6e94d9,b52e5773-020d-4795-8472-f9262fc21312,974aa30d-547e-4e21-86d6-1f3c34623f7f,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,sample_text_6286,rapid_decline,urgent,Missing assignment rate above 20%,sample_text_9925,318.73,at_risk,sample_text_8086,616cd82a-150d-43e4-e90b-50dd3877886b,2025-08-08T18:47:16.501Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,2025-11-11T09:50:34.444Z,sample_text_455,e3365cd7-81d6-41a6-c786-86fd08bb2298,sample_text_3857,2025-04-12T15:01:27.581Z,2025-05-30T06:49:39.061Z
resolved,4279f60b-c436-4755-4ce5-04d00cd2bd53,370036f0-6017-422a-8826-b354fba841e7,e66f5152-bb91-495c-70a1-919b8657aacd,13f8f388-7de1-4383-f922-a0d8a397e76c,sample_text_6644,attendance_drop,warning,Intervention overdue for review,sample_text_2100,671.63,critical,sample_text_7480,6601188e-454e-46f8-39d3-12e3a2450d73,2025-12-12T04:17:09.436Z,13815186-454f-4056-c0e4-2d163f76617d,2026-03-03T04:26:50.149Z,sample_text_9227,35da515d-35a2-4861-590b-fb685b51a2fd,sample_text_8218,2025-08-23T04:18:16.724Z,2025-08-06T15:05:16.652Z
new,66c068c4-14cb-4a7b-312e-eb96f6908c15,26c782da-4b90-4f7d-0f01-212802306d8f,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,sample_text_1282,chronic_absence,urgent,3+ consecutive absences,sample_text_8647,84.21,at_risk,sample_text_4166,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,,,da56bf9e-670d-458d-06b7-c28efe44bae9,sample_text_3305,2025-11-05T11:21:44.205Z,2025-10-16T09:37:12.409Z
in_review,3f88f089-18c3-48ea-80f2-0a0ec4268026,c42b1f4d-e49f-4b9d-947c-a0c7b575a5b1,5cca90e9-35ef-4b60-da97-176e79a801fd,521d1584-627e-495f-893e-82a12f5344be,sample_text_7888,new_risk_detected,urgent,Attendance dropped below 90%,sample_text_9114,45.45,at_risk,sample_text_8723,fa8263d2-b6b1-4514-4f07-6307b13d93f7,2025-08-17T06:08:42.511Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,2026-02-10T19:16:20.239Z,sample_text_7334,02921be7-21ab-4274-eb8c-fd17367ef932,sample_text_9045,2025-09-03T15:37:39.426Z,2025-04-17T01:29:53.896Z
dismissed,1dfbf205-1277-48cb-fed4-05ad55bfee84,f8b18ee8-1abe-403b-1b82-698554c31a37,3e4e588f-bb13-48f9-ae27-231d699b174f,1c4d8e9f-05af-4567-fc15-60738335dd73,sample_text_9273,attendance_drop,warning,Missing assignment rate above 20%,sample_text_3780,807.54,critical,sample_text_8915,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,2025-08-10T09:49:47.766Z,13815186-454f-4056-c0e4-2d163f76617d,2026-02-12T12:07:19.693Z,sample_text_1840,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,sample_text_8207,2025-04-23T18:55:52.402Z,2025-08-14T00:32:22.491Z
dismissed,13cde374-5ffb-4d52-3018-282a8fc3ffc1,5fd2cde9-8bc5-4474-9226-7eaf3dcbfdff,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,c41be56c-1b03-4f83-3798-7ff82c84c273,sample_text_23,grade_decline,warning,Student at risk of chronic absence,sample_text_3534,882.06,critical,sample_text_1621,91481a49-39f6-4c85-9a87-3de01f285177,2025-08-01T11:55:20.813Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,2025-05-16T02:12:53.076Z,sample_text_4103,7086daf9-3111-437e-3beb-ae91b8ea51fb,sample_text_742,2025-07-08T00:18:47.621Z,2025-04-21T21:50:05.626Z
new,96794c77-fbde-4d8e-a030-c9964f08ae40,b1fd2412-84b1-4094-78a7-6f859842a4e8,3e334f12-6fd2-4fbe-3f23-a1309343356d,f902ac6e-7076-46f8-2ee0-d0970401682b,sample_text_630,threshold_breach,warning,3+ consecutive absences,sample_text_8647,240.07,at_risk,sample_text_696,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,,b68d9d85-277a-4f14-1564-cbb9598388f9,,,53d17442-b477-40dd-7421-38a81cb807b4,sample_text_4201,2025-08-01T01:53:09.255Z,2025-09-14T02:10:56.526Z
acknowledged,6c2b505c-cca5-4720-3fb3-37c64dc68ce1,436e241b-f0b8-4734-f74c-ca74458e1f15,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,837a9baf-7fed-4fe4-630e-eeaf60164bcb,sample_text_7730,new_risk_detected,warning,Grade decline detected,sample_text_4256,199.89,at_risk,sample_text_1383,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,2025-07-23T17:39:34.085Z,ade33206-8c00-4f20-4bf1-7781c1eb9609,2025-07-06T22:56:44.069Z,sample_text_8181,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,sample_text_4833,2025-12-28T13:18:37.441Z,2025-08-27T11:25:05.999Z
in_review,0d78e2b2-1797-4560-202e-e1664e089955,b2b50230-1c49-47f7-a54a-da24d2ad2dc1,49c0f8d8-fcc1-4c41-a548-3ff914a66692,e394ca10-b5a0-45cc-8730-3524aff8641a,sample_text_16,threshold_breach,warning,Rapid decline in math performance,sample_text_5222,238.29,at_risk,sample_text_7669,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2025-05-13T01:59:36.740Z,fa8263d2-b6b1-4514-4f07-6307b13d93f7,2025-08-11T04:18:07.300Z,sample_text_1057,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,sample_text_3398,2025-10-05T14:53:23.374Z,2025-06-26T17:23:25.234Z
resolved,eb470b0a-4fe8-48e5-36ba-e147cc8b0b75,5e918081-e472-48ac-f9d4-91b9df6f5fb6,40dc6875-50a3-4da6-8104-124ea7a529fb,7006fd96-e3f8-4225-33e4-be34d610ffbb,sample_text_2477,threshold_breach,warning,Student at risk of chronic absence,sample_text_3529,287.13,at_risk,sample_text_9759,4b5660c5-6ded-4e88-5938-1722c262ea15,2026-02-18T02:38:14.853Z,b941f6ec-4ce0-4310-9221-6be0482727a0,2025-11-12T08:56:26.617Z,sample_text_5163,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,sample_text_6906,2025-08-30T18:29:08.892Z,2025-06-06T05:31:00.630Z
resolved,6701e063-9d5c-4ed8-87eb-2ca458eda8f0,1a472ed4-8d3e-4a2a-ec4a-ba016d29cd78,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,2e842555-494e-4eac-25b2-d2a4430cc9ed,sample_text_7846,intervention_overdue,urgent,Rapid decline in math performance,sample_text_3298,369.66,at_risk,sample_text_2473,d686c193-7466-44fb-b1a6-37325154df4c,2025-12-29T19:20:56.313Z,616cd82a-150d-43e4-e90b-50dd3877886b,2026-01-04T11:10:09.933Z,sample_text_1678,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,sample_text_3058,2025-07-08T22:22:50.838Z,2026-01-24T16:46:12.087Z
resolved,f178fe9b-6bac-43aa-3b45-2ab60702cff1,b38722bf-73e4-4d22-1d0e-8e171e0bc3de,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,c41be56c-1b03-4f83-3798-7ff82c84c273,sample_text_4491,rapid_decline,critical,Missing assignment rate above 20%,sample_text_8504,855.88,at_risk,sample_text_7077,ade33206-8c00-4f20-4bf1-7781c1eb9609,2026-03-23T22:00:55.983Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c,2025-11-15T03:05:12.652Z,sample_text_9890,f9139713-caa6-44fc-57f8-54d13d1981b1,sample_text_2766,2026-01-01T04:59:47.685Z,2025-12-15T13:17:10.459Z
dismissed,76601742-4c84-4268-7d22-9f83a088eda6,9b239fa4-5988-4ec3-b23f-505bdd92ea72,5cca90e9-35ef-4b60-da97-176e79a801fd,820e0d69-1dec-4fa2-7dff-4973e37417e7,sample_text_2895,consecutive_absences,critical,New student identified as at-risk,sample_text_7548,489.98,critical,sample_text_6376,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,2025-09-25T20:00:26.257Z,8a0aa082-f148-423d-fd6f-c28d86c0215a,2025-11-02T09:45:11.384Z,sample_text_7710,093f659d-b7ea-45cd-f8d9-33ac23698fa0,sample_text_5839,2025-06-24T21:21:54.596Z,2025-11-17T18:25:06.848Z
new,29ae275c-4951-4aba-f3de-77127c7bfc0a,ccccc455-71cb-4a83-ee2a-32268ec0cedf,152072c0-f075-4a77-bebe-aaa40d5c36c5,24557b57-0c13-4c0c-a3e9-39903a1a94a3,sample_text_4216,intervention_overdue,warning,3+ consecutive absences,sample_text_3792,328.25,at_risk,sample_text_2883,0a5b5544-8433-485d-8477-4051a66c59da,,faab496b-a78d-4496-aa0f-1f0957801a80,,,1c838e84-c20a-4ba3-eb30-b5b3f01c4156,sample_text_5060,2026-02-10T04:16:20.523Z,2025-10-05T12:41:11.675Z
new,85d8dd69-a31f-4648-1f91-57c0491dbf6d,1eb6f0f8-0dfb-4ff6-9aff-cdda003f79e4,a37257b2-9391-4433-6110-687c09f379ec,32a1daeb-123e-4dbe-b622-aea59b73722d,sample_text_4912,grade_decline,warning,Missing assignment rate above 20%,sample_text_8213,129.5,critical,sample_text_5415,d686c193-7466-44fb-b1a6-37325154df4c,,367ec86b-33cc-4e1c-99be-6d4f3680b591,,,392790ab-50ca-414f-ce4a-09dadfaa0790,sample_text_6555,2025-10-07T05:41:57.098Z,2025-05-19T07:11:30.605Z
acknowledged,56eee7a0-bf24-47e0-485d-b126922d09e3,20b9014d-db4b-45c0-07a4-7e121b049d0a,6ca9565d-394f-4984-5af6-b337411ec843,fecc715c-91cf-4144-4e6d-27d53565cfa5,sample_text_9238,rapid_decline,warning,3+ consecutive absences,sample_text_9678,663.52,at_risk,sample_text_2575,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,2025-06-10T01:22:51.609Z,7a4c360c-bb74-4deb-f15e-c8b948e7a622,2025-06-22T14:31:27.272Z,sample_text_3910,4802aca5-84c1-4dec-bcdf-1d631717991e,sample_text_9142,2026-01-29T18:19:53.372Z,2025-06-14T17:16:27.567Z
new,42ee2454-786f-4198-2b3c-2c46e1bcb2b3,c3a6d507-7163-46af-5824-82b9f5a2d2d5,3aaad658-14e8-4861-52c9-2341f1d4e7da,2a4e5e57-fab3-47be-aa17-438ff8cedd26,sample_text_7333,attendance_drop,warning,Rapid decline in math performance,sample_text_3798,557.66,at_risk,sample_text_1640,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,,,01063723-1de5-41a1-e5d1-0089f90f19b6,sample_text_2180,2025-12-02T23:21:25.651Z,2025-12-08T07:51:12.268Z
resolved,b02da38a-dea2-49aa-7287-45a10c120a6d,e2e9981d-ba1c-406d-9dc3-a025aef110b3,afb57115-93e2-41e4-19fb-726afc7dc847,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_9649,threshold_breach,warning,3+ consecutive absences,sample_text_8490,561.27,critical,sample_text_5385,ea49fb72-2050-42e2-81c3-091e5dbcc276,2025-08-02T05:45:22.466Z,760e9861-7716-4fc7-6676-f5213f248cda,2025-05-10T06:31:03.527Z,sample_text_6035,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,sample_text_8910,2025-12-05T09:54:06.874Z,2025-05-06T17:29:28.545Z
resolved,87ec283b-7767-4946-09a8-2fb9e961d885,88b0e36b-b656-458b-a217-1ecd18059a5e,72ea06ea-6647-4b34-faa9-4b6acc59b996,5b1b6bbb-ac85-477d-9a11-d480281a4b21,sample_text_3902,new_risk_detected,urgent,Behavior incidents increasing,sample_text_6527,187.26,critical,sample_text_7717,01576ed3-e96e-415a-7c79-d2b4e79c9251,2025-05-17T00:28:15.228Z,b941f6ec-4ce0-4310-9221-6be0482727a0,2026-02-16T15:19:45.126Z,sample_text_5035,0a9e3ade-a1f9-402f-d989-08906f23513d,sample_text_5288,2025-08-05T01:10:26.905Z,2025-11-28T19:05:10.641Z
dismissed,db512f9b-15cc-4b2f-2217-8626014e44db,f0c7eec2-294c-42ea-67e1-1bf6a37932a9,afb57115-93e2-41e4-19fb-726afc7dc847,eb97341d-2385-4175-9a86-c3256608e18e,sample_text_7077,attendance_drop,warning,Rapid decline in math performance,sample_text_3337,972.64,critical,sample_text_5347,0a5b5544-8433-485d-8477-4051a66c59da,2025-10-06T22:14:53.638Z,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2025-12-16T03:03:10.079Z,sample_text_2760,81bdd85f-842c-462f-80f2-77e9a08b68bb,sample_text_6897,2026-01-28T12:23:14.961Z,2025-07-14T12:13:16.570Z
in_review,9360ad13-93d2-4219-87fd-dfa8725f8d63,69d1ec4b-ae63-4871-65aa-ad126f2e94bc,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,469af544-bb26-4d4c-4b28-ab15c4812991,sample_text_6111,threshold_breach,info,Student at risk of chronic absence,sample_text_5007,275.78,critical,sample_text_4435,760e9861-7716-4fc7-6676-f5213f248cda,2025-09-10T21:18:58.313Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df,2025-07-26T01:16:43.243Z,sample_text_9094,239d70c0-edab-4bf4-a388-f3e9c190ee86,sample_text_5699,2025-06-27T14:53:01.935Z,2025-06-22T13:15:46.109Z
resolved,d829b0e7-8716-46a5-ee28-2f5ccb9ca879,275ce414-4184-43f7-2ac4-5a12bccc0a1c,26241fc8-1326-4f27-2a84-eb284a0bd4ba,32a1daeb-123e-4dbe-b622-aea59b73722d,sample_text_3708,grade_decline,warning,Missing assignment rate above 20%,sample_text_2018,258.1,at_risk,sample_text_7043,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,2026-02-17T14:21:02.177Z,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,2025-09-29T01:38:37.202Z,sample_text_7049,7278e65a-9c24-4acf-5b35-796f64dbce30,sample_text_5079,2025-05-05T07:50:28.002Z,2025-08-20T13:16:16.284Z
resolved,7657f187-e156-498a-cde5-305a44c550e7,e955feb3-c0a6-4bde-600d-e8aada68a440,3e334f12-6fd2-4fbe-3f23-a1309343356d,615ffcad-04ca-4584-4505-45cbefd50d58,sample_text_4307,trend_warning,critical,New student identified as at-risk,sample_text_6204,681,critical,sample_text_3066,ade33206-8c00-4f20-4bf1-7781c1eb9609,2026-03-19T18:43:28.655Z,65b719d4-a6d4-4c9f-1165-ea0ebe168811,2025-04-15T13:30:50.532Z,sample_text_9549,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,sample_text_1620,2025-08-09T14:31:42.537Z,2026-01-21T00:37:07.385Z
dismissed,774ddef6-11b0-4b55-372b-4412f0f0cdfd,613b75df-25af-4f49-acef-07aa9849b813,c679812d-8719-424c-f810-c17bf20e8d10,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,sample_text_7345,intervention_overdue,urgent,Intervention overdue for review,sample_text_8800,923.16,critical,sample_text_8043,c99158d6-bd93-42cc-6585-6fedbda473c8,2026-03-21T04:10:18.023Z,02eac898-e03e-4ede-7167-c2b3f40e7d1a,2025-09-30T03:31:12.295Z,sample_text_5277,6f646e24-7167-4f14-1525-7476ae2c26ef,sample_text_6453,2026-01-06T06:23:22.021Z,2025-04-28T14:18:07.965Z
dismissed,b84cc402-c947-45a0-e031-bff0e7f7e1ec,64a181e4-5f4e-49f7-1d95-889f74cc97e1,230051a7-77f6-49c9-6d7a-c1c341da56c9,7cc152ca-2334-4efd-8c58-4327009bcdb6,sample_text_5041,grade_decline,info,Intervention overdue for review,sample_text_1813,940.03,at_risk,sample_text_5067,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2026-03-27T08:47:03.856Z,760e9861-7716-4fc7-6676-f5213f248cda,2025-07-07T05:05:18.037Z,sample_text_6350,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,sample_text_8247,2026-02-02T23:51:36.383Z,2025-04-21T05:01:05.033Z
new,a1fd1b35-94e4-4cb3-96ef-6dda678d6a20,ef455704-8f4f-4393-8347-4f94eab8a34c,49c0f8d8-fcc1-4c41-a548-3ff914a66692,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,sample_text_9087,consecutive_absences,urgent,Student at risk of chronic absence,sample_text_2151,415.59,critical,sample_text_3764,fa8263d2-b6b1-4514-4f07-6307b13d93f7,,074f3f9d-1d98-495a-36ce-ea4c10de32e7,,,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,sample_text_5115,2025-08-14T13:01:20.567Z,2025-11-09T06:41:05.964Z
new,07ef5c7c-2b9e-46b5-d194-18878840f2bb,bb3148c9-5f29-4a26-2c10-311a5c5ac60b,7e33c19d-304d-44cf-6308-c84646b5b9b6,921679af-a07e-442d-b254-00f81e5f665d,sample_text_5258,chronic_absence,urgent,Intervention overdue for review,sample_text_1284,632.61,at_risk,sample_text_6410,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,,8a0aa082-f148-423d-fd6f-c28d86c0215a,,,e3365cd7-81d6-41a6-c786-86fd08bb2298,sample_text_624,2025-10-22T12:03:06.670Z,2025-11-17T08:10:09.125Z
new,2a10d855-a45a-485e-2a6d-7d768deff86c,cdd23a74-1abe-4601-0eaf-9da15f575f47,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_1408,threshold_breach,critical,Missing assignment rate above 20%,sample_text_4493,754.41,critical,sample_text_5341,616cd82a-150d-43e4-e90b-50dd3877886b,,c99158d6-bd93-42cc-6585-6fedbda473c8,,,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,sample_text_1044,2025-12-18T23:42:05.924Z,2025-07-22T20:20:38.537Z
new,019e15fd-d4d7-49b5-ecbd-29f924f87191,6f411b8a-521f-4aa1-6fb6-c8df346650a4,25984c0e-a7ff-4156-822e-ec2fb55f198a,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,sample_text_8599,new_risk_detected,urgent,New student identified as at-risk,sample_text_1546,74.52,critical,sample_text_952,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,,,5ecd0d1d-d5ec-46f2-6aca-86fd5dfdab07,sample_text_3867,2025-05-12T16:10:10.052Z,2026-03-23T22:37:11.871Z
new,a142bd1b-5ab7-4917-8f30-991f113e1838,4a8f8fcf-ac56-44fe-4a68-71fd0235275b,ca649c96-10ee-4d76-dcea-e4beca9603df,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,sample_text_4607,chronic_absence,warning,Attendance dropped below 90%,sample_text_225,905.64,critical,sample_text_3281,8a0aa082-f148-423d-fd6f-c28d86c0215a,,54566fd8-2ce9-43f1-d9c4-3262fe0540e9,,,1324442d-05e7-4e13-b8ac-4c2aea5d1728,sample_text_4885,2026-03-08T05:03:33.749Z,2025-11-09T10:34:19.138Z
new,a36f58e1-f04d-4583-5e8b-96a2b098fc5b,7e5a1f76-768f-4abd-1362-35434291d9e7,974aa30d-547e-4e21-86d6-1f3c34623f7f,5eca5363-069f-462b-ef13-7dba299c99d9,sample_text_5792,rapid_decline,critical,Missing assignment rate above 20%,sample_text_7215,570.66,critical,sample_text_1158,b68d9d85-277a-4f14-1564-cbb9598388f9,,cb8fa579-1a0f-4b56-d0df-17115e069361,,,1797da59-3197-4d22-4628-5686cdfac972,sample_text_3929,2025-11-25T03:16:54.949Z,2026-02-23T20:21:29.153Z
new,4894390f-d228-4a55-51df-3d584a1fd35d,81dbff79-476f-4143-ed06-608d76ab0d55,a9f9f807-e129-4f29-9091-c45f8770da1a,820e0d69-1dec-4fa2-7dff-4973e37417e7,sample_text_4389,threshold_breach,warning,Intervention overdue for review,sample_text_5959,348.8,critical,sample_text_4525,59b39d5f-196d-4a89-1b1d-30029759628a,,cb8fa579-1a0f-4b56-d0df-17115e069361,,,093f659d-b7ea-45cd-f8d9-33ac23698fa0,sample_text_8254,2025-06-18T15:07:06.315Z,2025-10-21T09:07:46.842Z
new,e175fa88-e152-4e46-2b04-e4d550f57224,448a6aaa-e781-44cd-010d-98bca65cd085,974aa30d-547e-4e21-86d6-1f3c34623f7f,aed83b90-feeb-480d-e57c-176768104c81,sample_text_4210,chronic_absence,info,New student identified as at-risk,sample_text_379,3.38,at_risk,sample_text_9528,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,,fa8263d2-b6b1-4514-4f07-6307b13d93f7,,,90bb83ca-2bb7-45da-7fea-80080434dbd5,sample_text_5408,2025-07-01T11:39:00.520Z,2025-09-01T00:40:53.593Z
