status,id,intervention_id,school_id,student_id,scheduled_date,scheduled_start_time,scheduled_duration_minutes,actual_date,actual_start_time,actual_duration_minutes,cancellation_reason,delivered_by,location,modality,group_size,fidelity_checklist,fidelity_score,fidelity_notes,student_engaged,engagement_notes,session_notes,skills_practiced,homework_assigned,parent_communication,created_at,updated_at,created_by
completed,81f78b64-3ad4-4c2c-73e1-98210cf35613,0f853a45-92cb-4e08-bb3a-9f894364a97f,2a4e5e57-fab3-47be-aa17-438ff8cedd26,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2025-07-04T10:25:32.935Z,sample_text_4149,236,2025-08-18T23:11:29.686Z,sample_text_665,53,sample_text_6464,cb8fa579-1a0f-4b56-d0df-17115e069361,sample_text_2029,in_person,835,sample_text_6330,787.42,sample_text_4074,false,sample_text_6522,sample_text_1433,sample_text_70,sample_text_2221,true,2026-02-12T11:44:21.733Z,2026-01-02T02:16:34.720Z,8a0aa082-f148-423d-fd6f-c28d86c0215a
partial,bbf6c75e-5cd4-46e5-ddbc-968fcee99d77,6db61a4b-84a8-461f-cebe-88f07baaac2d,1c4d8e9f-05af-4567-fc15-60738335dd73,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,2025-08-18T23:44:33.072Z,sample_text_9823,518,2026-03-07T09:06:51.417Z,sample_text_2566,424,sample_text_4523,db60da3b-65f5-43f8-0cf6-3a1af6e416bd,sample_text_6349,in_person,823,sample_text_1937,261.21,sample_text_1493,true,sample_text_699,sample_text_8301,sample_text_3916,sample_text_6497,true,2026-01-09T08:17:58.799Z,2025-09-10T13:29:56.138Z,b19a9a30-5bc1-42f9-ac14-0842a27abbe0
completed,5b05839a-7166-48a9-5938-544cdfe08259,5859fef3-05c8-484e-150b-75f6cf06c810,13905047-dc05-4f11-21d1-ceb2ff2a4ead,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,2025-08-13T08:38:30.331Z,sample_text_4997,265,2025-11-07T17:59:43.502Z,sample_text_5488,799,sample_text_9034,2f694710-7063-42cd-b6b6-33ab87581536,sample_text_7355,in_person,129,sample_text_247,67.3,sample_text_70,true,sample_text_7841,sample_text_2795,sample_text_704,sample_text_9283,true,2026-02-22T08:54:36.485Z,2025-09-15T17:29:16.047Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c
completed,cc80d46c-33d4-41f5-8c2a-90f1825eca13,90bb83ca-2bb7-45da-7fea-80080434dbd5,7e8192d3-756a-4974-209e-dc1ea1cca26e,ef30f378-ae06-4200-e466-b63a46dd4365,2026-01-11T04:16:31.470Z,sample_text_6105,264,2026-02-23T11:55:13.858Z,sample_text_7003,681,sample_text_7698,2f694710-7063-42cd-b6b6-33ab87581536,sample_text_3459,in_person,751,sample_text_6005,132.52,sample_text_236,false,sample_text_5572,sample_text_5878,sample_text_292,sample_text_4890,false,2025-06-14T23:09:21.986Z,2026-03-30T05:14:40.151Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
completed,81681779-2d84-4aa4-a88e-303615631976,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,e394ca10-b5a0-45cc-8730-3524aff8641a,3e334f12-6fd2-4fbe-3f23-a1309343356d,2026-02-19T07:57:15.186Z,sample_text_3064,956,2026-01-30T12:42:25.288Z,sample_text_7207,830,sample_text_3903,4983674c-e15e-4015-0eb3-50b01d7810f8,sample_text_1478,virtual,538,sample_text_5340,177.48,sample_text_6447,true,sample_text_7564,sample_text_280,sample_text_3694,sample_text_66,false,2026-03-16T16:26:51.898Z,2025-05-11T12:15:01.147Z,5b22fa71-538f-4f40-5599-52754e6eb443
partial,7be5c030-0328-4410-96f4-70e4cb1e3915,7cd8bff5-4341-4461-ae03-af249bc974f9,4c81bc97-321d-48c5-d316-8243b2e8187e,44e96aef-1775-4e8c-e285-02e0cadba8e3,2025-08-09T17:43:21.805Z,sample_text_1922,434,2025-06-22T19:37:43.336Z,sample_text_7398,381,sample_text_9741,234b0627-79ac-4de2-9e5f-3deaab1f438f,sample_text_6580,in_person,110,sample_text_6527,580.4,sample_text_4149,true,sample_text_6286,sample_text_5288,sample_text_4204,sample_text_9380,false,2025-11-04T13:21:35.814Z,2025-07-20T17:00:19.653Z,d686c193-7466-44fb-b1a6-37325154df4c
partial,8d1a14ab-b0f6-4cf0-8a4f-0e1391d11e6f,90bb83ca-2bb7-45da-7fea-80080434dbd5,b1160aa4-615e-46be-c33f-53b664f1618f,f61f2a14-3a64-4170-c4e0-7f394614ec15,2025-09-19T20:52:37.291Z,sample_text_7846,428,2025-06-11T11:06:17.358Z,sample_text_9952,203,sample_text_1654,cb8fa579-1a0f-4b56-d0df-17115e069361,sample_text_3219,in_person,90,sample_text_5487,827.05,sample_text_1651,true,sample_text_5253,sample_text_8237,sample_text_739,sample_text_2393,true,2025-05-04T06:48:04.490Z,2026-02-15T18:51:11.826Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9
partial,863e5987-d425-4a7f-9e3f-43dcb5dc6708,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,7006fd96-e3f8-4225-33e4-be34d610ffbb,ef30f378-ae06-4200-e466-b63a46dd4365,2025-04-13T23:46:29.684Z,sample_text_9431,19,2025-09-13T08:00:26.477Z,sample_text_9524,801,sample_text_7904,65b719d4-a6d4-4c9f-1165-ea0ebe168811,sample_text_6268,in_person,840,sample_text_2758,765.54,sample_text_2665,false,sample_text_9300,sample_text_256,sample_text_3511,sample_text_5044,true,2025-09-25T08:24:41.790Z,2025-06-03T03:09:04.862Z,7d07d517-dedd-404d-c698-f00e2aeb820f
completed,d955eec7-d2b7-4421-b6fe-efd7d27eb7d2,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,f0fe80e2-ee98-4631-fd46-bedaa4937130,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,2025-10-18T06:46:12.970Z,sample_text_6250,190,2026-01-14T14:41:56.921Z,sample_text_4699,986,sample_text_4488,4b5660c5-6ded-4e88-5938-1722c262ea15,sample_text_2137,hybrid,332,sample_text_8652,222.94,sample_text_3738,false,sample_text_5191,sample_text_9004,sample_text_3280,sample_text_1552,false,2026-02-25T14:43:27.359Z,2025-04-29T23:38:34.180Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9
no_show,a5a2babe-3977-43ce-5c1b-7cdba4d1b918,0f853a45-92cb-4e08-bb3a-9f894364a97f,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,60bb9abd-ad4f-43fe-d09e-d416a48001a5,2025-10-29T21:55:28.574Z,sample_text_4302,532,2025-11-24T06:07:28.689Z,sample_text_5605,138,sample_text_6147,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,sample_text_3367,in_person,474,sample_text_1629,498.35,sample_text_8406,true,sample_text_5433,sample_text_7019,sample_text_6686,sample_text_8720,true,2025-11-13T00:47:20.135Z,2026-01-08T08:01:59.311Z,616cd82a-150d-43e4-e90b-50dd3877886b
completed,a81834dd-2a57-4b6f-cbc2-2fc130c4927c,e2e17755-5579-455b-5775-badd073cd6e2,2d706e75-fd47-4d6b-cc14-10a1bf804d62,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,2025-05-31T00:16:18.634Z,sample_text_9624,825,2025-06-20T01:56:17.978Z,sample_text_1403,51,sample_text_3713,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,sample_text_3182,virtual,588,sample_text_8502,934.98,sample_text_3077,true,sample_text_1487,sample_text_2813,sample_text_9112,sample_text_4500,true,2026-03-04T11:11:29.538Z,2025-04-28T02:23:39.362Z,af45888d-3cda-415b-1d81-91022a417bde
partial,bd382b85-3a10-4356-ca42-1177722905c4,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,7006fd96-e3f8-4225-33e4-be34d610ffbb,2de16969-104d-43a0-bfd9-fe690d9d6eac,2025-09-28T05:26:34.794Z,sample_text_2692,330,2026-04-12T00:31:22.141Z,sample_text_9995,471,sample_text_156,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_6661,in_person,475,sample_text_2962,988.88,sample_text_4792,false,sample_text_5138,sample_text_7980,sample_text_2109,sample_text_4558,true,2025-10-07T11:51:26.152Z,2026-02-18T07:41:59.914Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a
completed,7a777dcd-9f26-478e-cddb-49d244a6b05f,7cd8bff5-4341-4461-ae03-af249bc974f9,1612581f-ee93-42bd-8ca1-106ca3f5fb8d,a9f9f807-e129-4f29-9091-c45f8770da1a,2025-11-05T20:54:37.528Z,sample_text_8126,424,2025-06-17T00:34:39.317Z,sample_text_7821,749,sample_text_8346,8a0aa082-f148-423d-fd6f-c28d86c0215a,sample_text_9701,virtual,512,sample_text_1754,916.77,sample_text_3150,true,sample_text_7428,sample_text_3520,sample_text_2303,sample_text_8703,false,2025-07-25T15:51:59.430Z,2025-11-25T08:44:31.470Z,616cd82a-150d-43e4-e90b-50dd3877886b
partial,c3f4a34c-13f5-4c0b-ff03-9447dad511b1,5ecd0d1d-d5ec-46f2-6aca-86fd5dfdab07,1c4d8e9f-05af-4567-fc15-60738335dd73,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,2026-01-02T05:48:38.050Z,sample_text_165,295,2026-03-02T08:07:59.522Z,sample_text_7291,801,sample_text_8105,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,sample_text_4214,virtual,368,sample_text_8358,729.81,sample_text_1696,true,sample_text_2454,sample_text_9059,sample_text_1139,sample_text_6273,false,2025-05-14T00:54:45.218Z,2025-12-02T10:32:37.850Z,74bd910d-f592-4d1d-0e88-4bd9512f610b
scheduled,a1cc68d2-9b9b-4967-683a-96bbb607b916,6f646e24-7167-4f14-1525-7476ae2c26ef,f56bd850-ae1d-4c12-1f67-ecd289df1620,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,2025-08-09T20:40:30.026Z,sample_text_776,516,2025-06-27T01:03:33.139Z,sample_text_9974,159,sample_text_8938,7d07d517-dedd-404d-c698-f00e2aeb820f,sample_text_4959,hybrid,961,sample_text_5768,572.37,sample_text_3382,true,sample_text_1175,sample_text_1025,sample_text_7355,sample_text_1678,true,2025-10-19T03:10:44.004Z,2025-10-11T23:44:15.756Z,db60da3b-65f5-43f8-0cf6-3a1af6e416bd
completed,94af889a-29df-4566-d1fb-7e498321ba48,53916321-ba31-43c5-4662-702e1f8fc3b9,837a9baf-7fed-4fe4-630e-eeaf60164bcb,8ec11999-7a20-466e-84f7-f134e29d20eb,2025-04-16T06:45:03.372Z,sample_text_5258,494,2025-10-27T18:35:19.327Z,sample_text_6078,185,sample_text_9920,e4a45791-4bec-432e-83c4-834772750abf,sample_text_7284,in_person,980,sample_text_5753,459.22,sample_text_4084,false,sample_text_2824,sample_text_8577,sample_text_9334,sample_text_8505,true,2025-06-01T01:55:53.974Z,2025-04-22T02:08:19.779Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
partial,40788798-24cf-430f-b5aa-25ab31007462,392790ab-50ca-414f-ce4a-09dadfaa0790,32a1daeb-123e-4dbe-b622-aea59b73722d,74996144-2438-4454-03fb-d777b4c9db8b,2025-05-05T23:26:47.433Z,sample_text_4082,774,2026-01-25T04:36:25.125Z,sample_text_8209,750,sample_text_1195,4b5660c5-6ded-4e88-5938-1722c262ea15,sample_text_3142,virtual,926,sample_text_574,336.02,sample_text_8640,false,sample_text_7355,sample_text_8024,sample_text_2489,sample_text_7336,false,2025-11-04T13:53:11.061Z,2025-09-27T06:24:35.638Z,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d
partial,fcdce34e-a1e2-43b5-1cd6-d7803d3de440,2816ccd1-fce4-4fb5-0fbb-dfb23ed54240,7d85b267-ac94-499b-94c1-eff3632a4d8b,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,2026-01-03T06:34:45.118Z,sample_text_5721,543,2025-04-22T11:28:46.773Z,sample_text_4318,445,sample_text_6399,ade33206-8c00-4f20-4bf1-7781c1eb9609,sample_text_5963,in_person,734,sample_text_9767,772.46,sample_text_9163,true,sample_text_4140,sample_text_5299,sample_text_3505,sample_text_6613,false,2025-09-16T22:28:35.955Z,2026-03-05T12:25:41.832Z,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d
no_show,1f15862d-c4be-49e4-0cab-89f6910428de,0fe15401-d8c6-475b-c190-0d88ceee9427,b1160aa4-615e-46be-c33f-53b664f1618f,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,2025-11-24T11:58:34.623Z,sample_text_7174,204,2025-09-12T19:55:29.087Z,sample_text_9826,680,sample_text_823,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,sample_text_2955,in_person,771,sample_text_2100,120.99,sample_text_7201,true,sample_text_7932,sample_text_1623,sample_text_3097,sample_text_1480,true,2025-10-07T08:52:06.974Z,2026-04-06T00:21:07.736Z,234b0627-79ac-4de2-9e5f-3deaab1f438f
partial,427ecedf-2250-4a5c-7f12-5cf1ca79233b,f2392f7d-a5b0-4fcc-13a3-f5b494facaed,f56bd850-ae1d-4c12-1f67-ecd289df1620,6ca9565d-394f-4984-5af6-b337411ec843,2026-01-19T20:36:12.976Z,sample_text_237,305,2026-01-02T14:55:42.013Z,sample_text_1101,46,sample_text_8581,72571b3c-f6ea-4a2a-2118-2d3a77def4dd,sample_text_1270,hybrid,198,sample_text_1215,346.41,sample_text_1031,false,sample_text_4023,sample_text_2335,sample_text_296,sample_text_7512,true,2025-09-29T21:39:03.457Z,2025-09-10T15:52:43.372Z,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d
completed,49773bce-b4d4-4cfa-22af-67df7d284e74,392790ab-50ca-414f-ce4a-09dadfaa0790,13f8f388-7de1-4383-f922-a0d8a397e76c,4ca4247e-c61f-4837-bf77-9c36a300d1a6,2025-07-16T20:55:56.192Z,sample_text_5917,950,2025-05-10T07:47:45.791Z,sample_text_1159,774,sample_text_1241,db60da3b-65f5-43f8-0cf6-3a1af6e416bd,sample_text_4361,in_person,940,sample_text_6924,536.75,sample_text_4253,false,sample_text_2879,sample_text_1545,sample_text_4366,sample_text_3120,false,2025-07-02T00:54:05.366Z,2025-04-25T16:17:34.267Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd
cancelled,6160303e-cfd3-4576-6cb6-4bd2fb5599d4,ff7b5b59-28e3-4c72-312f-ad72de847623,820e0d69-1dec-4fa2-7dff-4973e37417e7,230051a7-77f6-49c9-6d7a-c1c341da56c9,2025-09-16T14:36:40.099Z,sample_text_1520,688,,sample_text_5750,,sample_text_8853,cb8fa579-1a0f-4b56-d0df-17115e069361,sample_text_6878,in_person,569,sample_text_7402,,sample_text_5537,false,sample_text_8003,sample_text_8310,sample_text_6357,sample_text_7167,false,2025-08-10T11:39:48.106Z,2025-11-07T14:47:06.295Z,3f95f74e-1bdc-41c3-893d-2d90a62d76bc
completed,d4d4e338-f453-49c6-53ef-ae497a746736,ec23acc1-d133-44fb-ce18-66435eb26d60,921679af-a07e-442d-b254-00f81e5f665d,f61f2a14-3a64-4170-c4e0-7f394614ec15,2025-05-07T10:36:35.957Z,sample_text_7933,603,2025-06-13T08:35:01.985Z,sample_text_6757,621,sample_text_856,ea49fb72-2050-42e2-81c3-091e5dbcc276,sample_text_9158,in_person,578,sample_text_8913,923.43,sample_text_8756,true,sample_text_5166,sample_text_8732,sample_text_6322,sample_text_2471,true,2026-03-05T06:23:55.363Z,2025-11-07T02:03:00.721Z,fa8263d2-b6b1-4514-4f07-6307b13d93f7
completed,ba56798e-c696-49a4-f6c4-b410f0012dee,a70b1f5f-95d9-4a6b-0910-a715243975f7,73370ee3-24e1-494c-b530-e79710873eeb,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2025-05-10T03:52:36.193Z,sample_text_9008,803,2025-10-25T06:04:01.146Z,sample_text_7309,991,sample_text_1553,e4a45791-4bec-432e-83c4-834772750abf,sample_text_8821,in_person,742,sample_text_7161,299.41,sample_text_5851,false,sample_text_229,sample_text_1722,sample_text_2916,sample_text_8220,false,2025-10-02T11:01:13.001Z,2025-06-05T17:23:44.293Z,01576ed3-e96e-415a-7c79-d2b4e79c9251
no_show,6ded02e4-28ca-488e-d0e9-7b321acf53a3,ec23acc1-d133-44fb-ce18-66435eb26d60,b1160aa4-615e-46be-c33f-53b664f1618f,cfed3b67-1de3-46ea-e76f-c89d08ec289a,2025-11-12T04:16:03.361Z,sample_text_597,474,2025-09-25T15:18:05.403Z,sample_text_8438,184,sample_text_4336,d686c193-7466-44fb-b1a6-37325154df4c,sample_text_5702,hybrid,829,sample_text_4824,390.97,sample_text_1225,false,sample_text_951,sample_text_163,sample_text_7163,sample_text_7992,false,2025-07-28T10:09:55.428Z,2025-05-26T19:32:07.048Z,13815186-454f-4056-c0e4-2d163f76617d
completed,a869e558-ed37-4258-8794-c894a40032b9,b99d9240-0c15-492c-bcb5-5dab6f5707ac,3a19d003-2447-4c77-d435-69866c42a3e8,83c0f5a4-11a8-4b1f-5064-e6047d878674,2025-07-12T05:18:52.039Z,sample_text_2425,794,2025-08-05T20:57:43.152Z,sample_text_4584,349,sample_text_809,1f944d7a-c145-4606-b226-ca59addffefd,sample_text_5840,in_person,516,sample_text_8091,204.65,sample_text_7456,true,sample_text_7198,sample_text_2738,sample_text_2149,sample_text_2722,true,2026-01-21T15:45:41.483Z,2026-03-30T22:11:47.305Z,4983674c-e15e-4015-0eb3-50b01d7810f8
completed,f03412d1-d45c-4c39-d80b-220a4424c3ba,e3365cd7-81d6-41a6-c786-86fd08bb2298,fe4720c1-f369-4760-b122-6b324f08f3a3,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,2025-11-22T03:51:05.201Z,sample_text_7897,516,2025-10-28T20:06:32.366Z,sample_text_7198,650,sample_text_8023,ea49fb72-2050-42e2-81c3-091e5dbcc276,sample_text_1878,hybrid,115,sample_text_5345,110.79,sample_text_8878,false,sample_text_5358,sample_text_8508,sample_text_4814,sample_text_7473,false,2025-05-25T00:49:09.251Z,2025-12-25T13:25:32.880Z,7d07d517-dedd-404d-c698-f00e2aeb820f
partial,1cfc1a82-4a3c-4463-43e7-2db1967aafd3,239d70c0-edab-4bf4-a388-f3e9c190ee86,fecc715c-91cf-4144-4e6d-27d53565cfa5,4335fda9-afa6-493e-0026-1aa0263939a5,2025-08-31T06:11:24.309Z,sample_text_4183,373,2025-08-03T23:18:11.003Z,sample_text_7818,543,sample_text_2061,e4a45791-4bec-432e-83c4-834772750abf,sample_text_3352,in_person,351,sample_text_5470,910.5,sample_text_3042,true,sample_text_681,sample_text_5464,sample_text_2026,sample_text_2970,true,2025-09-18T04:57:33.179Z,2025-06-24T18:16:08.187Z,6a49f986-fadb-4bcd-512c-c56d68c9b08b
completed,0afe9c06-b21a-4356-b678-e9ec009c24ae,3821dac3-4b74-4883-4b91-de100fbd6258,a41d4030-6171-4181-a953-5d0104c592fd,25984c0e-a7ff-4156-822e-ec2fb55f198a,2026-03-02T20:28:34.427Z,sample_text_1081,187,2025-07-14T13:16:51.184Z,sample_text_8536,555,sample_text_2466,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_7479,in_person,12,sample_text_2358,362.91,sample_text_2108,true,sample_text_3974,sample_text_4950,sample_text_7050,sample_text_6272,false,2025-09-20T19:04:10.280Z,2025-10-19T11:21:31.235Z,367ec86b-33cc-4e1c-99be-6d4f3680b591
completed,128db0b1-d5e9-4899-fe2d-57f404ab51e5,35da515d-35a2-4861-590b-fb685b51a2fd,837a9baf-7fed-4fe4-630e-eeaf60164bcb,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,2025-09-18T22:54:41.523Z,sample_text_693,909,2025-05-29T07:58:06.512Z,sample_text_8314,534,sample_text_3321,5b22fa71-538f-4f40-5599-52754e6eb443,sample_text_8757,hybrid,651,sample_text_4471,869.72,sample_text_9194,true,sample_text_7645,sample_text_9113,sample_text_8701,sample_text_751,true,2025-08-17T03:53:21.582Z,2025-05-21T22:51:51.753Z,b68d9d85-277a-4f14-1564-cbb9598388f9
no_show,b6a1c391-968b-425b-41ab-23ce0563d1c8,3e90a57e-4981-458b-1a9c-b59ffc169491,fe4720c1-f369-4760-b122-6b324f08f3a3,8ec11999-7a20-466e-84f7-f134e29d20eb,2026-01-14T21:21:23.166Z,sample_text_2808,369,2025-05-16T22:26:33.460Z,sample_text_998,600,sample_text_3564,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,sample_text_7505,virtual,181,sample_text_6648,789.07,sample_text_716,false,sample_text_5870,sample_text_606,sample_text_1067,sample_text_9769,false,2026-03-06T23:53:16.222Z,2025-08-05T18:27:07.035Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd
no_show,81ffa279-c1e8-4ea3-51f2-86e647d529d5,1b16683a-98b0-4954-e675-86e26360065f,1612581f-ee93-42bd-8ca1-106ca3f5fb8d,12c936b7-76a2-4244-3342-f64b193771af,2025-12-09T00:35:40.259Z,sample_text_6211,962,2025-11-15T01:20:07.627Z,sample_text_2418,657,sample_text_3438,1f944d7a-c145-4606-b226-ca59addffefd,sample_text_3229,in_person,977,sample_text_1787,115.8,sample_text_494,false,sample_text_4772,sample_text_1018,sample_text_2986,sample_text_1513,false,2025-11-08T19:08:56.118Z,2026-02-15T10:08:34.121Z,a7fdde05-87ad-4532-1887-2448d13ec652
completed,2505b096-2f6b-4c12-4964-77423be6b73d,ddaebb0c-208f-4c1d-99d6-3c94ad714d88,f0fe80e2-ee98-4631-fd46-bedaa4937130,e66f5152-bb91-495c-70a1-919b8657aacd,2025-05-22T19:28:53.833Z,sample_text_6216,309,2025-12-29T01:02:38.767Z,sample_text_1509,965,sample_text_674,addfc86c-41af-41c3-ce53-f3cc7fcccdf6,sample_text_1277,hybrid,85,sample_text_2372,945.87,sample_text_3636,true,sample_text_5384,sample_text_9413,sample_text_9391,sample_text_2088,true,2025-09-06T21:37:28.145Z,2026-01-24T13:59:37.337Z,034eaa7e-6ebe-4134-5494-fbfbc43c72ec
cancelled,40be9d22-8181-4e4b-a39e-de9cf58bd9bd,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,16c0f045-ad9e-4d23-8922-374a2534b914,4361747f-bbcd-4426-e55e-5ac00ba3e695,2026-02-09T07:58:50.384Z,sample_text_2947,63,,sample_text_7851,,sample_text_6241,7d07d517-dedd-404d-c698-f00e2aeb820f,sample_text_2264,in_person,309,sample_text_2417,,sample_text_414,true,sample_text_4764,sample_text_1495,sample_text_5900,sample_text_4309,false,2026-02-04T13:49:11.311Z,2025-10-09T16:20:54.522Z,b3ab5a31-3db7-455f-604b-d752ad0d37c7
completed,cd226c10-431d-480d-a421-1d701e50ccfb,0660e705-3f95-4fd9-a41a-321262e51eb3,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,2025-06-18T01:57:37.468Z,sample_text_8954,927,2026-02-10T19:27:59.921Z,sample_text_7533,511,sample_text_4332,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_238,in_person,799,sample_text_7507,512.79,sample_text_7480,true,sample_text_9418,sample_text_9103,sample_text_5096,sample_text_3837,false,2025-04-28T10:53:53.294Z,2025-06-03T22:33:07.448Z,5b22fa71-538f-4f40-5599-52754e6eb443
completed,6d40e92d-0da2-4340-cfdf-dd6fabc82eba,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,aed83b90-feeb-480d-e57c-176768104c81,0519f110-4080-47f1-0e4d-53c0e3b18659,2025-05-11T09:09:43.323Z,sample_text_8899,888,2025-09-08T22:26:30.921Z,sample_text_1608,503,sample_text_924,7d07d517-dedd-404d-c698-f00e2aeb820f,sample_text_7057,in_person,80,sample_text_2159,833.42,sample_text_6820,false,sample_text_4478,sample_text_1748,sample_text_7311,sample_text_6824,true,2026-03-19T04:03:03.933Z,2025-06-15T04:16:01.188Z,ea49fb72-2050-42e2-81c3-091e5dbcc276
completed,3e4980f0-0d96-49a6-305a-889e4d06e28f,0f853a45-92cb-4e08-bb3a-9f894364a97f,343e4691-d779-4742-a9b6-c828fbb55b61,5bcd0cf0-44a3-4e73-1c78-3d3c73e703b3,2025-10-14T02:35:48.165Z,sample_text_9784,105,2026-02-27T06:35:37.428Z,sample_text_6727,645,sample_text_9267,6a49f986-fadb-4bcd-512c-c56d68c9b08b,sample_text_8403,in_person,885,sample_text_2865,323.1,sample_text_2016,true,sample_text_6425,sample_text_5564,sample_text_4182,sample_text_7422,false,2025-04-17T23:14:37.402Z,2025-12-02T15:04:14.337Z,b3ab5a31-3db7-455f-604b-d752ad0d37c7
partial,eb5cd5e5-ee89-4729-2124-008ccb29d6d4,e4ebc728-43de-4dc6-8cfd-0a6e04ab4faf,e112e16e-d7d4-47de-a1f6-038db1f702ae,26241fc8-1326-4f27-2a84-eb284a0bd4ba,2025-11-30T19:49:15.378Z,sample_text_6022,449,2025-12-15T06:23:10.638Z,sample_text_8498,195,sample_text_5812,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,sample_text_305,in_person,389,sample_text_708,655.14,sample_text_8565,false,sample_text_145,sample_text_7855,sample_text_500,sample_text_4218,true,2025-11-13T06:52:12.728Z,2026-02-10T12:09:07.141Z,621e454c-d590-4953-4dc4-27d658cef254
completed,dd2fab46-731d-4df4-8f75-377c22c2db5c,239d70c0-edab-4bf4-a388-f3e9c190ee86,5b1b6bbb-ac85-477d-9a11-d480281a4b21,6ca9565d-394f-4984-5af6-b337411ec843,2026-01-06T17:34:43.173Z,sample_text_5921,805,2025-08-19T03:16:33.696Z,sample_text_3798,563,sample_text_7153,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,sample_text_7889,in_person,699,sample_text_1345,674.05,sample_text_5796,false,sample_text_4631,sample_text_9854,sample_text_3096,sample_text_9996,true,2025-06-08T01:03:43.119Z,2026-03-26T18:33:09.190Z,6a49f986-fadb-4bcd-512c-c56d68c9b08b
completed,327b79cf-d12a-40c5-b87c-467ba5de107d,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,3a19d003-2447-4c77-d435-69866c42a3e8,44e96aef-1775-4e8c-e285-02e0cadba8e3,2025-06-29T20:01:08.502Z,sample_text_9867,77,2025-09-11T17:06:04.076Z,sample_text_7391,982,sample_text_6611,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,sample_text_9804,in_person,381,sample_text_2911,787.17,sample_text_3905,false,sample_text_4913,sample_text_366,sample_text_9128,sample_text_1711,true,2025-07-21T01:22:44.832Z,2026-02-22T08:43:57.250Z,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd
cancelled,55d960a1-4e71-4b73-ab0c-9b469bcda41e,354a8aed-8ff3-48d7-00fd-76a6427a85cc,1eca3985-996e-497f-4644-294968d742b8,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2025-06-24T17:40:48.898Z,sample_text_1904,600,,sample_text_3062,,sample_text_9229,c99158d6-bd93-42cc-6585-6fedbda473c8,sample_text_2560,in_person,198,sample_text_6783,,sample_text_2777,false,sample_text_3299,sample_text_5483,sample_text_5116,sample_text_4477,false,2026-01-30T23:07:19.229Z,2025-06-27T13:11:47.397Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7
