id,intervention_id,school_id,student_id,planned_sessions_per_week,planned_minutes_per_session,planned_total_weeks,planned_total_sessions,planned_total_minutes,actual_sessions_completed,actual_sessions_partial,actual_sessions_cancelled,actual_sessions_no_show,actual_total_minutes,session_completion_rate,dosage_compliance_rate,attendance_rate,average_fidelity_score,fidelity_trend,weeks_elapsed,sessions_behind_schedule,minutes_behind_schedule,on_track,average_engagement_rate,dosage_status,inference_flags,first_session_date,last_session_date,next_session_date,computed_at,created_at,updated_at
15f7de31-5f81-4269-b297-a14980b3dc55,7cd8bff5-4341-4461-ae03-af249bc974f9,314cdd92-266e-488d-cf88-6e18f6db8ca6,44e96aef-1775-4e8c-e285-02e0cadba8e3,609.33,219,117,796,575,544,526,477,740,588,80.5,82.46,66.5,931.92,declining,94,829,932,false,21.97,completed,sample_text_1988,2025-09-18T07:59:17.907Z,2025-11-27T19:11:52.705Z,2026-01-10T17:42:35.476Z,2025-04-23T23:59:59.809Z,2025-08-27T14:30:09.369Z,2025-11-18T07:03:49.872Z
089324c9-57e9-488b-0ace-c83ff889beea,01063723-1de5-41a1-e5d1-0089f90f19b6,469af544-bb26-4d4c-4b28-ab15c4812991,8896db36-2d61-437b-b2c1-dc033ac04606,818.86,740,438,95,490,249,799,666,95,340,56.34,90.28,87.1,915.36,declining,442,448,4,false,38.68,on_track,sample_text_8225,2025-04-30T03:14:38.345Z,2025-09-13T07:55:25.890Z,2026-01-22T17:10:24.521Z,2026-04-07T18:21:31.841Z,2025-08-28T10:49:02.516Z,2026-03-25T12:19:05.401Z
a1314de3-e1c3-42c1-cc54-bda234e096c4,db0d14ad-557f-4320-7a13-8a2d95908763,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,858.9,345,890,287,841,13,487,987,809,148,49.96,17.27,15.63,75.87,declining,901,333,28,true,3,completed,sample_text_7949,2026-03-21T01:17:36.446Z,2025-06-22T06:05:02.355Z,2025-05-18T13:33:13.060Z,2025-11-24T18:48:01.003Z,2025-12-15T20:01:31.556Z,2026-01-14T01:14:13.243Z
562035aa-5e34-4b2f-9b2b-810106196f27,354a8aed-8ff3-48d7-00fd-76a6427a85cc,c0b731c7-72d6-4cbc-7d82-0603fe27478a,cd807608-c28a-4e54-37b1-20305ffdcd5c,46.2,200,816,450,66,227,533,598,394,930,2.57,9.04,77.75,605.56,improving,216,996,332,true,12.62,critical,sample_text_2743,2025-09-27T11:38:09.135Z,2025-04-17T13:20:15.125Z,2025-09-08T21:18:08.288Z,2026-04-09T05:17:35.404Z,2025-12-23T22:50:49.681Z,2026-01-21T18:12:08.909Z
8bea6169-5a66-4031-6e95-a23f861b8422,53916321-ba31-43c5-4662-702e1f8fc3b9,3a19d003-2447-4c77-d435-69866c42a3e8,4361747f-bbcd-4426-e55e-5ac00ba3e695,855.71,466,596,382,622,170,412,484,137,777,83.75,4.18,1.13,555.54,stable,763,904,739,false,16.87,on_track,sample_text_8212,2025-09-24T01:19:32.111Z,2025-05-25T15:19:51.505Z,2025-07-19T20:04:26.937Z,2025-06-01T02:21:42.977Z,2025-07-19T21:55:39.765Z,2025-11-19T00:43:02.412Z
0fdbddc1-7f2e-4017-468f-d502fb05b79b,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,2bd4f3bc-df4b-49c7-997f-c11868da495a,824fd656-898c-4a31-aa57-ef6e1d6c346d,68.46,209,933,173,210,877,622,827,605,993,64.38,8.74,69.74,424.68,improving,645,958,326,false,90.02,on_track,sample_text_361,2026-01-23T16:29:45.149Z,2026-01-01T12:06:05.599Z,2026-01-21T09:00:24.422Z,2025-08-04T08:36:07.170Z,2025-10-26T12:41:11.847Z,2025-11-10T00:31:22.064Z
a4d0ef6c-3993-4de1-d9ce-1099c585ffb4,0a9e3ade-a1f9-402f-d989-08906f23513d,baeb778f-0236-4ea0-497b-a0d46e5c6619,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,922.43,866,535,456,526,699,774,517,550,405,45.29,97.04,72.2,607.48,stable,915,544,127,true,79.35,on_track,sample_text_3450,2025-08-18T10:06:59.965Z,2025-10-07T04:33:27.502Z,2025-07-12T15:45:13.077Z,2025-12-07T19:02:01.321Z,2025-08-22T19:12:00.214Z,2026-01-17T05:49:49.991Z
6e737785-f51b-4f06-3de8-68f068961e97,f3245852-12e5-4379-8a66-102c2f3b17dc,f0fe80e2-ee98-4631-fd46-bedaa4937130,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,859.88,423,280,106,794,268,237,884,657,576,53.77,25.63,59.37,186.88,declining,928,653,295,false,51.61,critical,sample_text_6514,2025-08-26T15:27:54.296Z,2025-05-07T05:59:22.370Z,2025-09-26T12:51:12.389Z,2025-08-06T17:13:43.636Z,2026-01-30T17:16:04.186Z,2025-09-05T13:41:16.101Z
4ec86377-11a1-4dbf-090b-c67326c652a6,53d17442-b477-40dd-7421-38a81cb807b4,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,a9f9f807-e129-4f29-9091-c45f8770da1a,718.25,678,240,963,523,401,145,773,478,572,3.48,18.09,60.22,786.84,declining,750,56,462,false,94.29,discontinued,sample_text_3540,2025-06-19T20:30:20.259Z,2025-12-24T00:18:10.296Z,2026-02-23T10:09:03.039Z,2025-08-04T09:16:17.155Z,2025-12-27T14:23:00.356Z,2025-09-30T17:09:56.530Z
5b8f7882-2959-4de5-008c-70f47807de66,56ce6d7a-11a7-4010-eed8-0ac222e7299e,615ffcad-04ca-4584-4505-45cbefd50d58,440eba09-b8a9-4df2-7ce2-88916df0536d,807.18,427,575,958,89,174,5,133,752,820,55.83,49.91,92.6,11.79,improving,274,524,43,true,30.69,on_track,sample_text_1161,2025-07-06T01:32:28.601Z,2025-11-10T12:02:20.537Z,2026-01-30T11:31:25.605Z,2026-04-04T04:03:14.868Z,2025-07-06T16:04:33.112Z,2025-08-05T04:41:46.775Z
aaf2df07-747b-419d-c966-71bd0dd9bc36,1797da59-3197-4d22-4628-5686cdfac972,b9a92613-a49f-49ac-02ac-12389b77c55c,cfed3b67-1de3-46ea-e76f-c89d08ec289a,755.2,90,315,432,806,344,824,724,967,936,3.38,95.28,18.35,531.45,declining,216,190,109,false,53.56,completed,sample_text_2348,2025-05-23T16:08:17.043Z,2025-09-18T16:02:12.355Z,2025-11-07T02:24:31.643Z,2026-04-04T09:50:19.582Z,2025-10-27T00:50:03.899Z,2025-05-09T03:11:50.973Z
5925004b-b2c8-438c-0691-285fc10448f3,239d70c0-edab-4bf4-a388-f3e9c190ee86,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,2f04b13c-c50c-4de2-5f7d-f7ef75d312f1,697.79,575,22,751,755,645,434,199,319,898,70.93,11.69,77.19,697.77,improving,384,153,35,true,41.64,completed,sample_text_2876,2025-08-15T00:47:29.442Z,2025-06-29T19:32:12.489Z,2025-12-14T11:25:33.466Z,2025-04-13T12:05:21.752Z,2025-12-16T14:50:42.593Z,2025-12-22T10:40:47.066Z
5981a767-fda6-4e4b-71ac-a07f5b17006d,e0b5f5e4-afd9-462e-ec04-fb5455b210a3,fecc715c-91cf-4144-4e6d-27d53565cfa5,b913d05c-d452-4b8d-58bc-5af42ecc92ad,119.68,103,61,108,707,740,818,924,33,622,18.42,31.45,15.22,367.7,improving,722,33,510,false,92.01,discontinued,sample_text_583,2025-08-01T06:17:42.333Z,2025-07-06T15:19:54.393Z,2025-08-10T08:08:59.509Z,2025-12-30T13:18:51.232Z,2026-01-06T07:16:16.005Z,2025-11-13T19:10:20.188Z
43565ea3-4468-49b3-5191-516ebf791388,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,f902ac6e-7076-46f8-2ee0-d0970401682b,cd416869-1efc-4398-0a2a-903b79ed2d98,906.26,638,259,673,411,520,18,348,837,561,64.67,64.37,67.13,349.36,improving,525,44,831,true,20.75,on_track,sample_text_9040,2025-09-21T08:59:07.540Z,2025-12-11T06:30:58.457Z,2026-01-04T19:48:53.869Z,2026-01-23T03:30:35.630Z,2025-09-09T11:31:08.516Z,2025-09-03T21:47:16.756Z
8428735e-0da6-42bd-3dca-761dd6395fae,e0b5f5e4-afd9-462e-ec04-fb5455b210a3,c41be56c-1b03-4f83-3798-7ff82c84c273,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,581.19,903,642,801,896,33,488,966,20,547,41.69,0.6,86.99,391.13,improving,787,73,38,false,2.91,completed,sample_text_3798,2026-03-06T08:20:16.036Z,2025-04-14T18:47:30.914Z,2025-08-29T10:17:00.353Z,2026-02-21T08:32:08.585Z,2025-08-26T13:48:05.061Z,2026-02-16T18:08:57.685Z
fbfb133f-f87b-4d01-6429-c65f0ba154ae,0a9e3ade-a1f9-402f-d989-08906f23513d,7cc152ca-2334-4efd-8c58-4327009bcdb6,8896db36-2d61-437b-b2c1-dc033ac04606,457.42,409,362,455,182,487,780,110,736,123,83.19,2.28,62.1,155.91,improving,180,605,653,false,98.82,behind,sample_text_6392,2025-05-13T03:03:20.216Z,2026-03-25T09:44:05.797Z,2025-06-05T14:42:08.854Z,2025-05-30T11:54:10.431Z,2026-02-21T07:49:43.917Z,2026-02-18T04:21:49.369Z
6ab86a07-8154-40f1-3f56-7307aa4033d5,1b16683a-98b0-4954-e675-86e26360065f,1c4d8e9f-05af-4567-fc15-60738335dd73,2d6bfb42-752b-4b9d-3444-de223d3aae60,934.71,855,966,141,512,283,337,770,670,831,94.48,6.69,3.6,619.5,improving,87,758,18,true,91.58,completed,sample_text_5252,2025-06-12T13:18:02.199Z,2026-04-03T12:13:22.692Z,2025-09-26T19:11:33.399Z,2026-02-03T02:52:26.763Z,2025-09-20T04:18:53.887Z,2025-04-20T10:33:59.159Z
fac7d3e4-4f3f-4098-dec7-0eacd1c077ac,c9e85a3d-88f7-4ead-d63e-86c9e54e124f,3a19d003-2447-4c77-d435-69866c42a3e8,230051a7-77f6-49c9-6d7a-c1c341da56c9,425.45,470,865,49,966,606,16,559,132,921,58.01,65.7,67.21,965.14,improving,933,973,68,false,71.31,on_track,sample_text_8980,2026-02-03T21:53:31.804Z,2026-02-22T06:06:53.823Z,2025-08-15T05:13:06.052Z,2025-10-18T14:16:48.079Z,2025-07-10T10:03:57.598Z,2025-05-18T10:08:45.411Z
